2,002722,金轮股份,17.30,-0.80,-192.95,-6.15,0.00,0.00,-192.95,-6.15,-137.27,-4.37,330.22,10.52,2019-04-15 15:00:00,-0.14,
2,000755,山西路桥,5.04,-1.75,-246.56,-5.59,180.89,4.10,-427.45,-9.69,197.61,4.48,48.95,1.11,2019-04-15 15:00:00,-0.09,
2,002777,久远银海,37.98,-1.22,-80.79,-1.33,0.00,0.00,-80.79,-1.33,-113.87,-1.87,194.66,3.20,2019-04-15 15:00:00,-0.47,
2,002020,京新药业,11.15,-1.93,-10.22,-0.13,-86.90,-1.12,76.68,0.99,-244.59,-3.15,254.81,3.28,2019-04-15 15:00:00,-0.22,
2,300304,云意电气,4.74,-2.87,-783.25,-13.29,-12.15,-0.21,-771.10,-13.08,45.97,0.78,737.28,12.51,2019-04-15 15:00:00,-0.14,
1,603399,吉翔股份,11.92,0.00,-464.06,-8.43,-172.47,-3.13,-291.59,-5.30,122.78,2.23,341.27,6.20,2019-04-15 15:00:00,0.00,
1,603567,珍宝岛,13.82,-1.00,-673.11,-17.02,-1.81,-0.05,-671.30,-16.98,360.92,9.13,312.19,7.89,2019-04-15 15:00:00,-0.14,
2,000721,西安饮食,5.69,0.89,-202.40,-1.74,117.08,1.01,-319.48,-2.75,-541.19,-4.66,743.59,6.41,2019-04-15 15:00:00,0.05,
2,300315,掌趣科技,4.16,-0.95,-1898.20,-9.16,-211.07,-1.02,-1687.13,-8.14,915.71,4.42,982.49,4.74,2019-04-15 15:00:00,-0.04,
2,002837,英维克,19.31,0.57,175.66,3.51,16.41,0.33,159.25,3.18,228.78,4.58,-404.44,-8.09,2019-04-15 15:00:00,0.11,
2,002616,长青集团,8.47,0.59,259.02,9.36,134.54,4.86,124.48,4.50,167.40,6.05,-426.42,-15.40,2019-04-15 15:00:00,0.05,
1,600566,济川药业,35.85,-1.16,-2456.10,-10.52,-590.71,-2.53,-1865.39,-7.99,1314.86,5.63,1141.24,4.89,2019-04-15 15:00:00,-0.42,
1,603335,迪生力,6.90,-0.29,-94.98,-2.73,0.00,0.00,-94.98,-2.73,45.15,1.30,49.84,1.43,2019-04-15 15:00:00,-0.02,
2,000548,湖南投资,5.41,-1.64,225.07,3.24,210.08,3.02,14.99,0.22,-49.24,-0.71,-175.83,-2.53,2019-04-15 15:00:00,-0.09,
1,603166,福达股份,7.47,-1.58,-1173.31,-9.80,208.52,1.74,-1381.83,-11.55,-27.02,-0.23,1200.33,10.03,2019-04-15 15:00:00,-0.12,
2,300639,凯普生物,20.21,-2.32,-274.39,-4.44,-10.57,-0.17,-263.82,-4.27,89.62,1.45,184.77,2.99,2019-04-15 15:00:00,-0.48,
2,002416,爱施德,6.48,-0.15,-22.28,-0.44,0.00,0.00,-22.28,-0.44,465.48,9.21,-443.21,-8.77,2019-04-15 15:00:00,-0.01,
2,300577,开润股份,37.10,-0.32,-404.83,-9.39,-115.07,-2.67,-289.76,-6.72,-0.17,0.00,405.00,9.39,2019-04-15 15:00:00,-0.12,
1,600122,宏图高科,4.59,-3.97,-2749.42,-17.86,-531.59,-3.45,-2217.83,-14.41,470.95,3.06,2278.47,14.80,2019-04-15 15:00:00,-0.19,
2,000603,盛达矿业,10.92,-1.36,-13.37,-0.21,100.96,1.61,-114.33,-1.82,-8.69,-0.14,22.06,0.35,2019-04-15 15:00:00,-0.15,
1,600761,安徽合力,12.42,-0.24,324.46,3.33,-31.82,-0.33,356.28,3.65,-82.35,-0.84,-242.11,-2.48,2019-04-15 15:00:00,-0.03,
2,002392,北京利尔,4.00,-0.74,-268.60,-5.95,-160.42,-3.56,-108.17,-2.40,-50.40,-1.12,318.99,7.07,2019-04-15 15:00:00,-0.03,
1,603288,海天味业,84.00,-1.39,-2135.09,-8.64,-1463.90,-5.92,-671.19,-2.72,702.17,2.84,1432.92,5.80,2019-04-15 15:00:00,-1.18,
2,000890,法尔胜,6.85,-1.15,77.20,0.69,86.97,0.77,-9.77,-0.09,-527.99,-4.69,450.79,4.01,2019-04-15 15:00:00,-0.08,
1,603416,信捷电气,28.57,-4.35,-591.29,-14.36,0.00,0.00,-591.29,-14.36,-318.11,-7.73,909.39,22.09,2019-04-15 15:00:00,-1.30,
1,603367,辰欣药业,17.88,-1.22,-116.40,-1.63,-236.55,-3.31,120.16,1.68,-200.61,-2.80,317.00,4.43,2019-04-15 15:00:00,-0.22,
2,300139,晓程科技,12.83,-1.84,-965.60,-3.83,123.76,0.49,-1089.36,-4.32,-548.42,-2.17,1514.02,6.00,2019-04-15 15:00:00,-0.24,
1,603693,江苏新能,16.31,3.16,1214.15,5.26,224.28,0.97,989.87,4.28,-533.86,-2.31,-680.29,-2.94,2019-04-15 15:00:00,0.50,
1,600828,茂业商业,6.39,-1.24,422.63,5.96,76.35,1.08,346.28,4.88,142.03,2.00,-564.66,-7.96,2019-04-15 15:00:00,-0.08,
1,600851,海欣股份,9.10,1.79,603.86,5.70,250.79,2.37,353.07,3.34,99.57,0.94,-703.43,-6.64,2019-04-15 15:00:00,0.16,
1,600775,南京熊猫,13.19,6.72,-455.34,-0.36,1715.30,1.37,-2170.64,-1.74,-573.54,-0.46,1028.88,0.82,2019-04-15 15:00:00,0.83,
2,000816,*ST慧业,2.63,-0.38,-709.99,-8.36,-232.29,-2.73,-477.71,-5.62,54.51,0.64,655.49,7.72,2019-04-15 15:00:00,-0.01,
2,002578,闽发铝业,3.86,0.00,-175.11,-5.58,98.10,3.13,-273.22,-8.71,20.21,0.64,154.90,4.94,2019-04-15 15:00:00,0.00,
2,000597,东北制药,14.08,0.57,82.30,0.81,-122.72,-1.21,205.02,2.03,-133.64,-1.32,51.33,0.51,2019-04-15 15:00:00,0.08,
2,000852,石化机械,9.82,-0.81,-866.98,-8.55,0.00,0.00,-866.98,-8.55,45.11,0.44,821.86,8.10,2019-04-15 15:00:00,-0.08,
1,603002,宏昌电子,4.77,-1.04,-179.74,-2.46,-42.21,-0.58,-137.53,-1.88,-132.19,-1.81,311.93,4.27,2019-04-15 15:00:00,-0.05,
2,000911,*ST南糖,9.24,5.00,1256.61,51.97,1011.56,41.84,245.05,10.14,-681.24,-28.18,-575.37,-23.80,2019-04-15 15:00:00,0.44,
1,600977,中国电影,18.96,1.61,-1860.69,-2.92,-2331.45,-3.66,470.77,0.74,849.37,1.33,1011.32,1.59,2019-04-15 15:00:00,0.30,
1,600476,湘邮科技,17.33,2.18,639.87,2.90,877.84,3.98,-237.97,-1.08,-518.77,-2.35,-121.10,-0.55,2019-04-15 15:00:00,0.37,
2,000572,海马汽车,2.83,-4.71,-1267.18,-6.56,-625.52,-3.24,-641.66,-3.32,-351.18,-1.82,1618.36,8.37,2019-04-15 15:00:00,-0.14,
1,600129,太极集团,12.65,-1.33,39.90,0.65,-3.40,-0.06,43.30,0.70,128.08,2.07,-167.97,-2.72,2019-04-15 15:00:00,-0.17,
1,600898,国美通讯,9.52,-1.65,-66.16,-1.33,20.82,0.42,-86.98,-1.75,-111.23,-2.24,177.39,3.57,2019-04-15 15:00:00,-0.16,
2,002418,康盛股份,5.30,2.12,636.65,2.14,1258.41,4.23,-621.76,-2.09,-294.80,-0.99,-341.86,-1.15,2019-04-15 15:00:00,0.11,
2,002512,达华智能,6.40,2.89,564.76,2.23,-111.41,-0.44,676.17,2.67,-365.05,-1.44,-199.71,-0.79,2019-04-15 15:00:00,0.18,
2,002865,钧达股份,21.78,-2.59,-945.86,-9.87,24.01,0.25,-969.87,-10.12,-234.21,-2.44,1180.07,12.31,2019-04-15 15:00:00,-0.58,
2,002297,博云新材,8.10,2.92,329.87,2.36,0.00,0.00,329.87,2.36,533.75,3.82,-863.61,-6.18,2019-04-15 15:00:00,0.23,
2,002301,齐心集团,11.19,-3.12,-117.62,-1.43,-94.92,-1.15,-22.69,-0.28,398.15,4.84,-280.53,-3.41,2019-04-15 15:00:00,-0.36,
2,002397,梦洁股份,6.10,-0.33,215.20,4.25,-51.79,-1.02,266.99,5.27,37.76,0.75,-252.96,-4.99,2019-04-15 15:00:00,-0.02,
2,002872,天圣制药,10.95,-1.08,-213.53,-2.47,-6.19,-0.07,-207.34,-2.40,168.27,1.95,45.26,0.52,2019-04-15 15:00:00,-0.12,
2,000819,岳阳兴长,12.51,3.05,-693.10,-2.85,-92.57,-0.38,-600.53,-2.47,963.78,3.96,-270.68,-1.11,2019-04-15 15:00:00,0.37,
1,600527,江南高纤,2.68,-0.37,158.25,2.89,85.63,1.57,72.62,1.33,-293.76,-5.37,135.51,2.48,2019-04-15 15:00:00,-0.01,
1,600529,山东药玻,24.52,-2.70,-41.52,-0.51,-145.34,-1.79,103.82,1.28,-551.60,-6.80,593.12,7.31,2019-04-15 15:00:00,-0.68,
2,300622,博士眼镜,20.50,-2.71,-267.46,-6.96,129.26,3.36,-396.72,-10.32,171.83,4.47,95.63,2.49,2019-04-15 15:00:00,-0.57,
1,600101,明星电力,9.15,0.11,-594.79,-5.75,59.61,0.58,-654.41,-6.33,460.13,4.45,134.66,1.30,2019-04-15 15:00:00,0.01,
1,600135,乐凯胶片,9.89,3.56,-1226.35,-3.17,-1433.80,-3.71,207.45,0.54,975.11,2.52,251.24,0.65,2019-04-15 15:00:00,0.34,
1,600083,博信股份,18.28,1.27,730.35,10.42,585.50,8.36,144.85,2.07,-467.07,-6.67,-263.28,-3.76,2019-04-15 15:00:00,0.23,
2,002111,威海广泰,13.57,-1.60,-439.78,-10.61,-28.00,-0.68,-411.78,-9.94,281.25,6.79,158.53,3.83,2019-04-15 15:00:00,-0.22,
2,002289,宇顺电子,8.11,-4.59,-1867.33,-10.69,-503.79,-2.88,-1363.54,-7.80,645.25,3.69,1222.08,6.99,2019-04-15 15:00:00,-0.39,
2,002796,世嘉科技,32.52,6.03,1453.31,6.88,1126.17,5.33,327.14,1.55,-121.10,-0.57,-1332.21,-6.31,2019-04-15 15:00:00,1.85,
1,603716,塞力斯,23.81,-0.38,337.62,1.96,-25.97,-0.15,363.59,2.11,-386.85,-2.24,49.23,0.29,2019-04-15 15:00:00,-0.09,
1,603817,海峡环保,7.99,-1.11,-122.91,-5.73,-2.86,-0.13,-120.06,-5.60,-180.25,-8.41,303.16,14.14,2019-04-15 15:00:00,-0.09,
1,603699,纽威股份,13.07,0.23,-91.87,-3.05,0.00,0.00,-91.87,-3.05,107.55,3.57,-15.67,-0.52,2019-04-15 15:00:00,0.03,
1,603333,尚纬股份,9.10,-3.60,-597.80,-10.07,-34.57,-0.58,-563.23,-9.49,-60.06,-1.01,657.87,11.08,2019-04-15 15:00:00,-0.34,
2,300063,天龙集团,4.24,0.47,-1039.19,-8.61,-604.36,-5.01,-434.83,-3.60,436.81,3.62,602.38,4.99,2019-04-15 15:00:00,0.02,
1,603096,新经典,58.08,0.05,153.02,6.37,19.22,0.80,133.79,5.57,-163.19,-6.79,10.17,0.42,2019-04-15 15:00:00,0.03,
2,300403,汉宇集团,6.24,-4.29,-707.77,-12.87,-123.78,-2.25,-583.99,-10.62,254.80,4.63,452.97,8.24,2019-04-15 15:00:00,-0.28,
2,002896,中大力德,33.59,-0.24,-43.43,-1.34,0.00,0.00,-43.43,-1.34,-89.75,-2.77,133.19,4.10,2019-04-15 15:00:00,-0.08,
2,002305,南国置业,3.68,0.00,1700.97,7.93,1133.71,5.28,567.25,2.64,-1019.70,-4.75,-681.27,-3.18,2019-04-15 15:00:00,0.00,
2,300192,科斯伍德,10.55,-2.13,219.03,3.32,638.33,9.67,-419.31,-6.35,-462.46,-7.01,243.44,3.69,2019-04-15 15:00:00,-0.23,
1,603028,赛福天,9.17,-1.40,-141.37,-7.04,-82.06,-4.08,-59.31,-2.95,68.63,3.42,72.74,3.62,2019-04-15 15:00:00,-0.13,
2,002105,信隆健康,5.49,2.62,311.59,6.50,218.08,4.55,93.51,1.95,-92.50,-1.93,-219.09,-4.57,2019-04-15 15:00:00,0.14,
2,002211,宏达新材,6.01,-1.80,-252.82,-6.43,0.00,0.00,-252.82,-6.43,-66.86,-1.70,319.68,8.13,2019-04-15 15:00:00,-0.11,
1,600602,云赛智联,10.77,3.06,2083.55,7.95,-62.23,-0.24,2145.78,8.18,-886.04,-3.38,-1197.51,-4.57,2019-04-15 15:00:00,0.32,
2,002588,史丹利,5.35,-1.47,-15.49,-0.30,101.09,1.96,-116.58,-2.26,-65.29,-1.27,80.78,1.57,2019-04-15 15:00:00,-0.08,
1,600420,现代制药,10.73,-1.83,-810.42,-9.28,20.48,0.23,-830.90,-9.51,485.23,5.55,325.19,3.72,2019-04-15 15:00:00,-0.20,
2,300706,阿石创,27.82,4.31,2639.18,16.12,525.27,3.21,2113.92,12.91,-1240.26,-7.57,-1398.92,-8.54,2019-04-15 15:00:00,1.15,
1,603365,水星家纺,18.11,0.06,-219.28,-6.33,-4.18,-0.12,-215.10,-6.21,-119.18,-3.44,338.46,9.77,2019-04-15 15:00:00,0.01,
1,603518,维格娜丝,17.45,-2.08,-214.62,-7.46,-105.73,-3.67,-108.88,-3.78,-173.39,-6.03,388.01,13.48,2019-04-15 15:00:00,-0.37,
2,300446,乐凯新材,26.20,-2.89,24.98,0.85,0.00,0.00,24.98,0.85,-10.56,-0.36,-14.42,-0.49,2019-04-15 15:00:00,-0.78,
1,603899,晨光文具,34.90,-1.22,-534.45,-7.36,-37.80,-0.52,-496.66,-6.84,817.01,11.25,-282.55,-3.89,2019-04-15 15:00:00,-0.43,
2,300259,新天科技,4.04,-1.22,-658.67,-6.32,-70.99,-0.68,-587.68,-5.64,-60.96,-0.59,719.63,6.91,2019-04-15 15:00:00,-0.05,
1,603090,宏盛股份,17.70,-0.17,318.45,11.26,289.90,10.25,28.55,1.01,-223.84,-7.91,-94.61,-3.35,2019-04-15 15:00:00,-0.03,
1,603013,亚普股份,20.03,3.35,394.38,2.24,0.00,0.00,394.38,2.24,161.55,0.92,-555.93,-3.16,2019-04-15 15:00:00,0.65,
1,603010,万盛股份,16.45,-3.12,-475.03,-4.76,-2.71,-0.03,-472.32,-4.73,-372.11,-3.73,847.14,8.49,2019-04-15 15:00:00,-0.53,
1,601965,中国汽研,9.13,-4.70,-1606.39,-19.32,-202.34,-2.43,-1404.05,-16.88,412.83,4.96,1193.55,14.35,2019-04-15 15:00:00,-0.45,
1,600644,乐山电力,7.65,8.97,1194.06,7.18,625.60,3.76,568.47,3.42,-782.65,-4.70,-411.42,-2.47,2019-04-15 15:00:00,0.63,
2,002109,兴化股份,4.69,-1.68,-462.48,-7.63,0.00,0.00,-462.48,-7.63,-47.19,-0.78,509.67,8.41,2019-04-15 15:00:00,-0.08,
2,300611,美力科技,11.17,3.91,-14.81,-0.26,0.00,0.00,-14.81,-0.26,-17.37,-0.30,32.18,0.56,2019-04-15 15:00:00,0.42,
2,300220,金运激光,27.84,4.90,707.44,6.03,-98.78,-0.84,806.21,6.88,224.35,1.91,-931.78,-7.95,2019-04-15 15:00:00,1.30,
2,300298,三诺生物,12.81,-2.59,-121.88,-1.96,-10.33,-0.17,-111.56,-1.80,336.31,5.42,-214.42,-3.45,2019-04-15 15:00:00,-0.34,
1,603026,石大胜华,38.37,2.18,-739.10,-2.32,-9.68,-0.03,-729.41,-2.29,50.79,0.16,688.30,2.16,2019-04-15 15:00:00,0.82,
2,300464,星徽精密,9.55,1.81,351.71,9.65,0.00,0.00,351.71,9.65,-406.58,-11.16,54.87,1.51,2019-04-15 15:00:00,0.17,
1,601908,京运通,4.34,-1.81,-558.26,-8.07,-4.36,-0.06,-553.90,-8.01,385.21,5.57,173.05,2.50,2019-04-15 15:00:00,-0.08,
2,300258,精锻科技,13.88,-2.60,-1081.38,-24.27,-115.00,-2.58,-966.38,-21.69,634.08,14.23,447.30,10.04,2019-04-15 15:00:00,-0.37,
1,600169,太原重工,3.05,-0.33,-262.41,-4.43,31.60,0.53,-294.01,-4.96,11.46,0.19,250.95,4.24,2019-04-15 15:00:00,-0.01,
2,002580,圣阳股份,6.73,1.97,68.17,0.55,473.94,3.84,-405.77,-3.28,349.63,2.83,-417.80,-3.38,2019-04-15 15:00:00,0.13,
2,002773,康弘药业,49.91,2.70,3724.38,12.90,1530.27,5.30,2194.11,7.60,-1590.95,-5.51,-2133.43,-7.39,2019-04-15 15:00:00,1.31,
2,002875,安奈儿,20.37,-2.21,99.57,1.42,299.01,4.28,-199.44,-2.85,-292.26,-4.18,192.68,2.76,2019-04-15 15:00:00,-0.46,
2,000906,浙商中拓,7.20,0.00,441.61,3.54,-124.55,-1.00,566.16,4.54,255.51,2.05,-697.13,-5.59,2019-04-15 15:00:00,0.00,
2,300190,维尔利,6.82,2.10,549.81,7.39,0.00,0.00,549.81,7.39,-621.50,-8.35,71.69,0.96,2019-04-15 15:00:00,0.14,
2,300312,邦讯技术,8.84,-1.56,-1428.65,-5.59,365.66,1.43,-1794.31,-7.02,-517.70,-2.03,1946.35,7.62,2019-04-15 15:00:00,-0.14,
2,000729,燕京啤酒,7.25,-1.76,-7353.29,-23.96,-3127.32,-10.19,-4225.97,-13.77,3763.08,12.26,3590.21,11.70,2019-04-15 15:00:00,-0.13,
1,603066,音飞储存,8.97,3.34,469.98,4.41,51.83,0.49,418.15,3.93,147.21,1.38,-617.19,-5.79,2019-04-15 15:00:00,0.29,
1,600642,申能股份,5.74,-0.69,529.84,6.25,-358.37,-4.22,888.21,10.47,451.66,5.32,-981.50,-11.57,2019-04-15 15:00:00,-0.04,
1,600403,大有能源,4.77,1.06,97.40,3.49,0.00,0.00,97.40,3.49,-24.10,-0.86,-73.29,-2.62,2019-04-15 15:00:00,0.05,
1,601865,福莱特,13.75,-0.36,-903.55,-3.81,270.25,1.14,-1173.80,-4.95,30.42,0.13,873.13,3.68,2019-04-15 15:00:00,-0.05,
2,002162,悦心健康,4.48,1.36,229.85,2.99,476.53,6.20,-246.68,-3.21,-23.46,-0.31,-206.39,-2.69,2019-04-15 15:00:00,0.06,
1,603022,新通联,9.71,0.52,-207.51,-7.98,0.00,0.00,-207.51,-7.98,-207.08,-7.97,414.60,15.95,2019-04-15 15:00:00,0.05,
1,600882,妙可蓝多,11.17,-2.45,-143.01,-5.97,-23.96,-1.00,-119.05,-4.97,-11.74,-0.49,154.75,6.46,2019-04-15 15:00:00,-0.28,
2,300484,蓝海华腾,14.01,-0.99,-392.84,-3.87,-168.06,-1.66,-224.78,-2.22,-138.16,-1.36,531.00,5.24,2019-04-15 15:00:00,-0.14,
1,600558,大西洋,4.41,0.00,-156.09,-4.25,0.00,0.00,-156.09,-4.25,-43.25,-1.18,199.35,5.42,2019-04-15 15:00:00,0.00,
2,300407,凯发电气,9.44,0.75,0.08,0.00,0.00,0.00,0.08,0.00,45.34,1.32,-45.42,-1.32,2019-04-15 15:00:00,0.07,
2,300503,昊志机电,10.71,-1.29,-23.45,-0.31,0.00,0.00,-23.45,-0.31,-281.05,-3.72,304.51,4.03,2019-04-15 15:00:00,-0.14,
2,002438,江苏神通,8.09,0.12,-137.70,-2.77,9.22,0.19,-146.92,-2.95,216.98,4.36,-79.29,-1.59,2019-04-15 15:00:00,0.01,
1,600612,老凤祥,46.89,0.90,365.94,5.48,34.71,0.52,331.23,4.96,-228.53,-3.42,-137.42,-2.06,2019-04-15 15:00:00,0.42,
1,600396,金山股份,2.52,-3.45,-82.37,-0.96,76.84,0.90,-159.21,-1.86,-157.66,-1.84,240.03,2.80,2019-04-15 15:00:00,-0.09,
2,002166,莱茵生物,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2019-04-15 15:00:00,-,
1,601028,玉龙股份,5.80,1.40,328.56,11.83,207.79,7.48,120.77,4.35,-202.96,-7.31,-125.61,-4.52,2019-04-15 15:00:00,0.08,
1,600917,重庆燃气,8.03,5.10,1659.26,9.05,567.18,3.09,1092.09,5.95,-734.74,-4.01,-924.53,-5.04,2019-04-15 15:00:00,0.39,
1,600266,北京城建,10.69,-1.84,-750.38,-4.09,-609.76,-3.32,-140.62,-0.77,-33.88,-0.18,784.26,4.28,2019-04-15 15:00:00,-0.20,
2,300434,金石东方,10.35,-2.73,-221.22,-5.25,-154.51,-3.66,-66.71,-1.58,-273.54,-6.49,494.76,11.73,2019-04-15 15:00:00,-0.29,
2,200625,长安B,4.39,-8.54,-900.83,-16.57,0.00,0.00,-900.83,-16.57,223.83,4.12,677.00,12.45,2019-04-15 15:00:00,-0.41,
1,603337,杰克股份,40.37,2.96,-3.21,-0.03,827.13,6.68,-830.34,-6.71,569.25,4.60,-566.04,-4.57,2019-04-15 15:00:00,1.16,
2,002829,星网宇达,23.57,2.57,63.15,1.26,0.00,0.00,63.15,1.26,-530.61,-10.58,467.46,9.32,2019-04-15 15:00:00,0.59,
1,601996,丰林集团,3.70,-1.33,-52.30,-1.05,126.73,2.55,-179.03,-3.61,-148.68,-3.00,200.98,4.05,2019-04-15 15:00:00,-0.05,
1,603515,欧普照明,35.56,-1.58,-1493.99,-11.36,-29.76,-0.23,-1464.23,-11.14,171.15,1.30,1322.85,10.06,2019-04-15 15:00:00,-0.57,
2,000995,*ST皇台,7.00,4.95,831.53,47.20,974.70,55.33,-143.18,-8.13,-334.35,-18.98,-497.17,-28.22,2019-04-15 15:00:00,0.33,
2,000411,英特集团,14.50,-1.02,-120.46,-2.25,0.00,0.00,-120.46,-2.25,322.07,6.01,-201.62,-3.76,2019-04-15 15:00:00,-0.15,
1,600338,西藏珠峰,26.99,-0.15,236.48,2.19,86.19,0.80,150.28,1.39,814.92,7.53,-1051.39,-9.72,2019-04-15 15:00:00,-0.04,
2,300417,南华仪器,19.40,-0.82,-42.96,-2.57,-5.56,-0.33,-37.40,-2.24,5.03,0.30,37.93,2.27,2019-04-15 15:00:00,-0.16,
2,002490,山东墨龙,5.16,-2.09,-523.17,-12.15,-4.45,-0.10,-518.72,-12.05,172.01,3.99,351.16,8.15,2019-04-15 15:00:00,-0.11,
1,600195,中牧股份,13.30,-2.49,-678.99,-7.36,180.07,1.95,-859.06,-9.31,-152.28,-1.65,831.28,9.01,2019-04-15 15:00:00,-0.34,
2,300244,迪安诊断,20.93,-1.51,-356.53,-3.33,-191.28,-1.78,-165.25,-1.54,321.25,3.00,35.28,0.33,2019-04-15 15:00:00,-0.32,
1,600228,ST昌九,9.54,1.27,-136.58,-3.95,0.00,0.00,-136.58,-3.95,54.44,1.57,82.15,2.37,2019-04-15 15:00:00,0.12,
1,603005,XD晶方科,20.30,-1.65,132.24,2.15,-20.85,-0.34,153.10,2.49,109.23,1.78,-241.48,-3.93,2019-04-15 15:00:00,-0.34,
1,600798,宁波海运,4.83,-2.42,-4067.21,-15.45,-948.71,-3.60,-3118.50,-11.85,1680.55,6.39,2386.66,9.07,2019-04-15 15:00:00,-0.12,
2,002227,奥特迅,15.30,-2.24,-265.17,-5.81,0.00,0.00,-265.17,-5.81,-344.30,-7.54,609.47,13.34,2019-04-15 15:00:00,-0.35,
2,300655,晶瑞股份,16.24,-1.69,-142.61,-5.35,0.00,0.00,-142.61,-5.35,-70.44,-2.64,213.04,7.99,2019-04-15 15:00:00,-0.28,
2,300087,荃银高科,8.12,-1.58,-314.34,-7.51,0.00,0.00,-314.34,-7.51,10.15,0.24,304.19,7.27,2019-04-15 15:00:00,-0.13,
2,002311,海大集团,27.96,0.83,-805.90,-2.98,1229.42,4.54,-2035.32,-7.52,-2306.32,-8.52,3112.22,11.50,2019-04-15 15:00:00,0.23,
2,002332,仙琚制药,7.71,-2.16,-2115.58,-17.48,-759.59,-6.28,-1355.99,-11.21,-626.55,-5.18,2742.13,22.66,2019-04-15 15:00:00,-0.17,
2,300721,怡达股份,21.96,-0.41,-285.33,-8.22,0.00,0.00,-285.33,-8.22,-97.65,-2.81,382.98,11.04,2019-04-15 15:00:00,-0.09,
2,300556,丝路视觉,21.65,0.46,348.32,2.16,372.27,2.30,-23.95,-0.15,-191.53,-1.19,-156.79,-0.97,2019-04-15 15:00:00,0.10,
1,600339,中油工程,4.78,-0.42,-1215.39,-8.58,-56.20,-0.40,-1159.18,-8.19,133.99,0.95,1081.39,7.64,2019-04-15 15:00:00,-0.02,
2,300427,红相股份,14.78,-1.92,-110.67,-2.37,0.00,0.00,-110.67,-2.37,-70.55,-1.51,181.22,3.89,2019-04-15 15:00:00,-0.29,
1,600322,天房发展,3.77,-0.26,-193.93,-3.69,-63.95,-1.22,-129.98,-2.47,164.04,3.12,29.89,0.57,2019-04-15 15:00:00,-0.01,
2,000959,首钢股份,4.41,-1.12,119.95,2.75,-100.12,-2.29,220.08,5.04,-118.60,-2.72,-1.36,-0.03,2019-04-15 15:00:00,-0.05,
1,600114,东睦股份,8.26,-1.31,-84.90,-1.23,51.51,0.74,-136.41,-1.97,204.06,2.95,-119.16,-1.72,2019-04-15 15:00:00,-0.11,
2,000897,*ST津滨,2.81,4.46,2950.36,15.09,1564.58,8.00,1385.78,7.09,-716.29,-3.66,-2234.07,-11.42,2019-04-15 15:00:00,0.12,
1,600993,马应龙,16.98,-0.24,55.30,0.73,212.75,2.79,-157.45,-2.07,-135.39,-1.78,80.09,1.05,2019-04-15 15:00:00,-0.04,
2,002039,黔源电力,14.66,-1.35,-365.35,-9.40,0.00,0.00,-365.35,-9.40,185.72,4.78,179.63,4.62,2019-04-15 15:00:00,-0.20,
2,002329,皇氏集团,4.70,-2.89,-1417.47,-15.02,-457.26,-4.84,-960.21,-10.17,555.87,5.89,861.60,9.13,2019-04-15 15:00:00,-0.14,
2,002787,华源控股,8.63,-3.36,-927.86,-17.09,0.00,0.00,-927.86,-17.09,-49.34,-0.91,977.20,18.00,2019-04-15 15:00:00,-0.30,
2,002569,步森股份,12.61,-3.81,135.53,1.78,0.00,0.00,135.53,1.78,-172.65,-2.27,37.12,0.49,2019-04-15 15:00:00,-0.50,
2,002448,中原内配,6.69,-1.18,-837.56,-12.57,0.00,0.00,-837.56,-12.57,-172.98,-2.60,1010.54,15.16,2019-04-15 15:00:00,-0.08,
1,600692,亚通股份,9.07,-0.11,-18.82,-0.12,-33.75,-0.21,14.93,0.09,-230.88,-1.43,249.70,1.55,2019-04-15 15:00:00,-0.01,
1,603877,太平鸟,21.32,-1.98,-270.89,-4.55,27.51,0.46,-298.40,-5.01,162.89,2.73,107.99,1.81,2019-04-15 15:00:00,-0.43,
1,600626,申达股份,6.86,2.24,881.92,5.80,234.80,1.54,647.12,4.25,-23.63,-0.16,-858.29,-5.64,2019-04-15 15:00:00,0.15,
1,603060,国检集团,26.98,-2.70,-131.44,-4.21,0.00,0.00,-131.44,-4.21,-147.12,-4.71,278.55,8.91,2019-04-15 15:00:00,-0.75,
2,002277,友阿股份,4.15,-2.58,-932.75,-9.58,198.93,2.04,-1131.67,-11.62,933.00,9.58,-0.25,0.00,2019-04-15 15:00:00,-0.11,
1,603319,湘油泵,24.69,-0.04,-97.51,-2.62,0.00,0.00,-97.51,-2.62,26.73,0.72,70.77,1.90,2019-04-15 15:00:00,-0.01,
2,300550,和仁科技,63.71,-1.92,255.53,6.37,0.00,0.00,255.53,6.37,-423.19,-10.55,167.66,4.18,2019-04-15 15:00:00,-1.25,
2,000030,富奥股份,5.84,-0.68,-675.42,-3.93,12.90,0.08,-688.33,-4.01,500.21,2.91,175.22,1.02,2019-04-15 15:00:00,-0.04,
2,000779,三毛派神,13.10,0.00,5.01,0.16,0.00,0.00,5.01,0.16,-272.10,-8.71,267.09,8.55,2019-04-15 15:00:00,0.00,
2,300632,光莆股份,20.73,2.88,1049.47,6.79,-1.44,-0.01,1050.91,6.80,-100.30,-0.65,-949.17,-6.14,2019-04-15 15:00:00,0.58,
1,603357,设计总院,21.55,0.47,-75.84,-0.63,224.05,1.86,-299.89,-2.49,304.44,2.52,-228.60,-1.90,2019-04-15 15:00:00,0.10,
